source_name,samplename,STRAIN_TYPE,species ,org_id_abbr,sex_type,cellid,test_type,Biological.Replicate,inividual_id,Technical.Replicate,drugid,drugmatrix.drugid,Comment.chEMBL.ID,Control,Sample.Match,concentration ,dose_level,Dose.Unit,Dose.Duration.inDays,Dose.Duration.Unit,duration,Treatment.Group.,Accession.Number.7,Vehicle,batchid,chiptype,xptype,celfilename,organ_id
"tgf beta-1, human recombinant_1_5 ng/ml_1",93065,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,"TGF-Beta-1, human recombinant","tgf beta-1, human recombinant",,FALSE,control_1,5,High,ng/ml,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93065.CEL,Liver
"tgf beta-1, human recombinant_1_5 ng/ml_2",93086,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,"TGF-Beta-1, human recombinant","tgf beta-1, human recombinant",,FALSE,control_1,5,High,ng/ml,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93086.CEL,Liver
"tgf beta-1, human recombinant_1_5 ng/ml_3",93260,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,"TGF-Beta-1, human recombinant","tgf beta-1, human recombinant",,FALSE,control_1,5,High,ng/ml,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93260.CEL,Liver
tretinoin_0.67_156_1,93857,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Tretinoin,all-trans-retinoic acid,CHEMBL38,FALSE,control_0.67,156,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93857.CEL,Liver
tretinoin_0.67_156_2,93944,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Tretinoin,all-trans-retinoic acid,CHEMBL38,FALSE,control_0.67,156,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93944.CEL,Liver
tretinoin_0.67_156_3,94005,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Tretinoin,all-trans-retinoic acid,CHEMBL38,FALSE,control_0.67,156,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,94005.CEL,Liver
tretinoin_1_156_1,93821,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Tretinoin,all-trans-retinoic acid,CHEMBL38,FALSE,control_1,156,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93821.CEL,Liver
tretinoin_1_156_2,93863,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Tretinoin,all-trans-retinoic acid,CHEMBL38,FALSE,control_1,156,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93863.CEL,Liver
tretinoin_1_156_3,93884,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Tretinoin,all-trans-retinoic acid,CHEMBL38,FALSE,control_1,156,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93884.CEL,Liver
valdecoxib_0.67_450_1,93210,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Valdecoxib,valdecoxib,CHEMBL865,FALSE,control_0.67,450,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93210.CEL,Liver
valdecoxib_0.67_450_2,93221,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Valdecoxib,valdecoxib,CHEMBL865,FALSE,control_0.67,450,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93221.CEL,Liver
valdecoxib_0.67_450_3,93578,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Valdecoxib,valdecoxib,CHEMBL865,FALSE,control_0.67,450,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93578.CEL,Liver
valdecoxib_1_450_1,93171,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Valdecoxib,valdecoxib,CHEMBL865,FALSE,control_1,450,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93171.CEL,Liver
valdecoxib_1_450_2,93229,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Valdecoxib,valdecoxib,CHEMBL865,FALSE,control_1,450,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93229.CEL,Liver
valdecoxib_1_450_3,93577,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Valdecoxib,valdecoxib,CHEMBL865,FALSE,control_1,450,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93577.CEL,Liver
valeric acid_0.67_23000_1,93390,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Valeric acid,valeric acid,CHEMBL268736,FALSE,control_0.67,23000,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93390.CEL,Liver
valeric acid_0.67_23000_2,93423,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Valeric acid,valeric acid,CHEMBL268736,FALSE,control_0.67,23000,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93423.CEL,Liver
valeric acid_0.67_23000_3,93497,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Valeric acid,valeric acid,CHEMBL268736,FALSE,control_0.67,23000,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93497.CEL,Liver
valeric acid_1_23000_1,93355,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Valeric acid,valeric acid,CHEMBL268736,FALSE,control_1,23000,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93355.CEL,Liver
valeric acid_1_23000_2,93440,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Valeric acid,valeric acid,CHEMBL268736,FALSE,control_1,23000,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93440.CEL,Liver
valeric acid_1_23000_3,93457,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Valeric acid,valeric acid,CHEMBL268736,FALSE,control_1,23000,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93457.CEL,Liver
valproic acid_0.67_1000_1,93622,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Valproic Acid,valproic acid,CHEMBL109,FALSE,control_0.67,1000,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93622.CEL,Liver
valproic acid_0.67_1000_2,93670,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Valproic Acid,valproic acid,CHEMBL109,FALSE,control_0.67,1000,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93670.CEL,Liver
valproic acid_0.67_1000_3,93732,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Valproic Acid,valproic acid,CHEMBL109,FALSE,control_0.67,1000,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93732.CEL,Liver
valproic acid_1_1000_1,93626,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Valproic Acid,valproic acid,CHEMBL109,FALSE,control_1,1000,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93626.CEL,Liver
valproic acid_1_1000_2,93691,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Valproic Acid,valproic acid,CHEMBL109,FALSE,control_1,1000,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93691.CEL,Liver
valproic acid_1_1000_3,93745,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Valproic Acid,valproic acid,CHEMBL109,FALSE,control_1,1000,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93745.CEL,Liver
venlafaxine_0.67_1481_1,93006,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Venlafaxine,venlafaxine,CHEMBL637,FALSE,control_0.67,1481,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93006.CEL,Liver
venlafaxine_0.67_1481_2,93131,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Venlafaxine,venlafaxine,CHEMBL637,FALSE,control_0.67,1481,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93131.CEL,Liver
venlafaxine_0.67_1481_3,93183,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Venlafaxine,venlafaxine,CHEMBL637,FALSE,control_0.67,1481,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93183.CEL,Liver
venlafaxine_1_1481_1,93031,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Venlafaxine,venlafaxine,CHEMBL637,FALSE,control_1,1481,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93031.CEL,Liver
venlafaxine_1_1481_2,93108,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Venlafaxine,venlafaxine,CHEMBL637,FALSE,control_1,1481,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93108.CEL,Liver
venlafaxine_1_1481_3,93181,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Venlafaxine,venlafaxine,CHEMBL637,FALSE,control_1,1481,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93181.CEL,Liver
vinblastine_0.67_45_1,93079,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Vincaleukoblastine,Vinblastine,CHEMBL159,FALSE,control_0.67,45,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93079.CEL,Liver
vinblastine_0.67_45_2,93087,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Vincaleukoblastine,Vinblastine,CHEMBL159,FALSE,control_0.67,45,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93087.CEL,Liver
vinblastine_0.67_45_3,93172,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Vincaleukoblastine,Vinblastine,CHEMBL159,FALSE,control_0.67,45,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93172.CEL,Liver
vinblastine_1_45_1,93034,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Vincaleukoblastine,Vinblastine,CHEMBL159,FALSE,control_1,45,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93034.CEL,Liver
vinblastine_1_45_2,93098,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Vincaleukoblastine,Vinblastine,CHEMBL159,FALSE,control_1,45,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93098.CEL,Liver
vinblastine_1_45_3,93583,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Vincaleukoblastine,Vinblastine,CHEMBL159,FALSE,control_1,45,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93583.CEL,Liver
zidovudine_0.67_1000_1,93539,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Zidovudine,zidovudine,CHEMBL129,FALSE,control_0.67,1000,Low,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93539.CEL,Liver
zidovudine_0.67_1000_2,93648,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Zidovudine,zidovudine,CHEMBL129,FALSE,control_0.67,1000,Low,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93648.CEL,Liver
zidovudine_0.67_1000_3,93709,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Zidovudine,zidovudine,CHEMBL129,FALSE,control_0.67,1000,Low,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93709.CEL,Liver
zidovudine_0.67_14800_1,93069,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Zidovudine,zidovudine,CHEMBL129,FALSE,control_0.67,14800,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93069.CEL,Liver
zidovudine_0.67_14800_2,93141,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Zidovudine,zidovudine,CHEMBL129,FALSE,control_0.67,14800,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93141.CEL,Liver
zidovudine_0.67_14800_3,93249,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Zidovudine,zidovudine,CHEMBL129,FALSE,control_0.67,14800,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93249.CEL,Liver
zidovudine_1_1000_1,93660,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Zidovudine,zidovudine,CHEMBL129,FALSE,control_1,1000,Low,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93660.CEL,Liver
zidovudine_1_1000_2,93673,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Zidovudine,zidovudine,CHEMBL129,FALSE,control_1,1000,Low,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93673.CEL,Liver
zidovudine_1_1000_3,93778,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Zidovudine,zidovudine,CHEMBL129,FALSE,control_1,1000,Low,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93778.CEL,Liver
zidovudine_1_14800_1,93002,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Zidovudine,zidovudine,CHEMBL129,FALSE,control_1,14800,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93002.CEL,Liver
zidovudine_1_14800_2,93203,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Zidovudine,zidovudine,CHEMBL129,FALSE,control_1,14800,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93203.CEL,Liver
zidovudine_1_14800_3,93256,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Zidovudine,zidovudine,CHEMBL129,FALSE,control_1,14800,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93256.CEL,Liver
control_0.67_1,93030,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,DMSO,DMSO,,TRUE,,0,Control,μM,0.67,day,16.08,untreated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,control,93030.CEL,Liver
control_0.67_2,93036,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,DMSO,DMSO,,TRUE,,0,Control,μM,0.67,day,16.08,untreated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,control,93036.CEL,Liver
control_0.67_3,93067,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,DMSO,DMSO,,TRUE,,0,Control,μM,0.67,day,16.08,untreated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,control,93067.CEL,Liver
control_0.67_4,93070,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,4,4,1,DMSO,DMSO,,TRUE,,0,Control,μM,0.67,day,16.08,untreated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,control,93070.CEL,Liver
control_0.67_5,93096,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,5,5,1,DMSO,DMSO,,TRUE,,0,Control,μM,0.67,day,16.08,untreated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,control,93096.CEL,Liver
control_0.67_6,93097,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,6,6,1,DMSO,DMSO,,TRUE,,0,Control,μM,0.67,day,16.08,untreated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,control,93097.CEL,Liver
control_0.67_7,93116,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,7,7,1,DMSO,DMSO,,TRUE,,0,Control,μM,0.67,day,16.08,untreated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,control,93116.CEL,Liver
control_0.67_8,93127,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,8,8,1,DMSO,DMSO,,TRUE,,0,Control,μM,0.67,day,16.08,untreated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,control,93127.CEL,Liver
control_0.67_9,93139,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,9,9,1,DMSO,DMSO,,TRUE,,0,Control,μM,0.67,day,16.08,untreated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,control,93139.CEL,Liver
control_0.67_10,93184,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,10,10,1,DMSO,DMSO,,TRUE,,0,Control,μM,0.67,day,16.08,untreated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,control,93184.CEL,Liver
control_0.67_11,93187,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,11,11,1,DMSO,DMSO,,TRUE,,0,Control,μM,0.67,day,16.08,untreated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,control,93187.CEL,Liver
control_0.67_12,93189,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,12,12,1,DMSO,DMSO,,TRUE,,0,Control,μM,0.67,day,16.08,untreated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,control,93189.CEL,Liver
control_0.67_13,93228,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,13,13,1,DMSO,DMSO,,TRUE,,0,Control,μM,0.67,day,16.08,untreated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,control,93228.CEL,Liver
control_0.67_14,93234,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,14,14,1,DMSO,DMSO,,TRUE,,0,Control,μM,0.67,day,16.08,untreated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,control,93234.CEL,Liver
control_0.67_15,93278,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,15,15,1,DMSO,DMSO,,TRUE,,0,Control,μM,0.67,day,16.08,untreated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,control,93278.CEL,Liver
control_0.67_16,93282,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,16,16,1,DMSO,DMSO,,TRUE,,0,Control,μM,0.67,day,16.08,untreated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,control,93282.CEL,Liver
control_0.67_17,93287,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,17,17,1,DMSO,DMSO,,TRUE,,0,Control,μM,0.67,day,16.08,untreated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,control,93287.CEL,Liver
control_0.67_18,93308,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,18,18,1,DMSO,DMSO,,TRUE,,0,Control,μM,0.67,day,16.08,untreated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,control,93308.CEL,Liver
control_0.67_19,93385,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,19,19,1,DMSO,DMSO,,TRUE,,0,Control,μM,0.67,day,16.08,untreated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,control,93385.CEL,Liver
control_0.67_20,93389,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,20,20,1,DMSO,DMSO,,TRUE,,0,Control,μM,0.67,day,16.08,untreated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,control,93389.CEL,Liver
control_0.67_21,93395,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,21,21,1,DMSO,DMSO,,TRUE,,0,Control,μM,0.67,day,16.08,untreated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,control,93395.CEL,Liver
control_0.67_22,93396,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,22,22,1,DMSO,DMSO,,TRUE,,0,Control,μM,0.67,day,16.08,untreated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,control,93396.CEL,Liver
control_0.67_23,93397,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,23,23,1,DMSO,DMSO,,TRUE,,0,Control,μM,0.67,day,16.08,untreated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,control,93397.CEL,Liver
control_0.67_24,93442,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,24,24,1,DMSO,DMSO,,TRUE,,0,Control,μM,0.67,day,16.08,untreated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,control,93442.CEL,Liver
control_0.67_25,93478,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,25,25,1,DMSO,DMSO,,TRUE,,0,Control,μM,0.67,day,16.08,untreated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,control,93478.CEL,Liver
control_0.67_26,93509,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,26,26,1,DMSO,DMSO,,TRUE,,0,Control,μM,0.67,day,16.08,untreated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,control,93509.CEL,Liver
control_0.67_27,93528,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,27,27,1,DMSO,DMSO,,TRUE,,0,Control,μM,0.67,day,16.08,untreated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,control,93528.CEL,Liver
control_0.67_28,93542,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,28,28,1,DMSO,DMSO,,TRUE,,0,Control,μM,0.67,day,16.08,untreated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,control,93542.CEL,Liver
control_0.67_29,93571,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,29,29,1,DMSO,DMSO,,TRUE,,0,Control,μM,0.67,day,16.08,untreated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,control,93571.CEL,Liver
control_0.67_30,93604,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,30,30,1,DMSO,DMSO,,TRUE,,0,Control,μM,0.67,day,16.08,untreated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,control,93604.CEL,Liver
control_0.67_31,93606,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,31,31,1,DMSO,DMSO,,TRUE,,0,Control,μM,0.67,day,16.08,untreated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,control,93606.CEL,Liver
control_0.67_32,93630,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,32,32,1,DMSO,DMSO,,TRUE,,0,Control,μM,0.67,day,16.08,untreated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,control,93630.CEL,Liver
control_0.67_33,93635,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,33,33,1,DMSO,DMSO,,TRUE,,0,Control,μM,0.67,day,16.08,untreated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,control,93635.CEL,Liver
control_0.67_34,93636,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,34,34,1,DMSO,DMSO,,TRUE,,0,Control,μM,0.67,day,16.08,untreated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,control,93636.CEL,Liver
control_0.67_35,93694,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,35,35,1,DMSO,DMSO,,TRUE,,0,Control,μM,0.67,day,16.08,untreated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,control,93694.CEL,Liver
control_0.67_36,93719,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,36,36,1,DMSO,DMSO,,TRUE,,0,Control,μM,0.67,day,16.08,untreated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,control,93719.CEL,Liver
control_0.67_37,93733,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,37,37,1,DMSO,DMSO,,TRUE,,0,Control,μM,0.67,day,16.08,untreated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,control,93733.CEL,Liver
control_0.67_38,93759,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,38,38,1,DMSO,DMSO,,TRUE,,0,Control,μM,0.67,day,16.08,untreated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,control,93759.CEL,Liver
control_0.67_39,93772,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,39,39,1,DMSO,DMSO,,TRUE,,0,Control,μM,0.67,day,16.08,untreated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,control,93772.CEL,Liver
